Tamanho amostral,kind,Medidas,Valores,data_set,species,type
12,sepal_width,IC (95%),0.19061090619843932,iris,setosa,dispersao
12,sepal_width,IC (99%),0.26897073396886434,iris,setosa,dispersao
12,sepal_width,CV (%),8.955223880597014,iris,setosa,cv
13,sepal_width,Média,3.3230769230769233,iris,setosa,central
13,sepal_width,Mediana,3.4,iris,setosa,central
13,sepal_width,Desvio Padrão,0.303188187307944,iris,setosa,dispersao
13,sepal_width,IC (90%),0.14987126571629084,iris,setosa,dispersao
13,sepal_width,IC (95%),0.18321478793112828,iris,setosa,dispersao
13,sepal_width,IC (99%),0.2568540148493747,iris,setosa,dispersao
13,sepal_width,CV (%),9.123718599544612,iris,setosa,cv
14,sepal_width,Média,3.3000000000000003,iris,setosa,central
14,sepal_width,Mediana,3.3,iris,setosa,central
14,sepal_width,Desvio Padrão,0.30382181012509996,iris,setosa,dispersao
14,sepal_width,IC (90%),0.14379942746270657,iris,setosa,dispersao
14,sepal_width,IC (95%),0.17542149050408787,iris,setosa,dispersao
14,sepal_width,IC (99%),0.2445961784195562,iris,setosa,dispersao
14,sepal_width,CV (%),9.206721518942421,iris,setosa,cv
15,sepal_width,Média,3.3466666666666667,iris,setosa,central
15,sepal_width,Mediana,3.4,iris,setosa,central
15,sepal_width,Desvio Padrão,0.3440653315592147,iris,setosa,dispersao
15,sepal_width,IC (90%),0.15647001333930516,iris,setosa,dispersao
15,sepal_width,IC (95%),0.19053702970981143,iris,setosa,dispersao
15,sepal_width,IC (99%),0.2644546311605181,iris,setosa,dispersao
15,sepal_width,CV (%),10.280836600374942,iris,setosa,cv
16,sepal_width,Média,3.4125,iris,setosa,central
16,sepal_width,Mediana,3.4,iris,setosa,central
16,sepal_width,Desvio Padrão,0.4240676046732801,iris,setosa,dispersao
16,sepal_width,IC (90%),0.18585296630254583,iris,setosa,dispersao
16,sepal_width,IC (95%),0.22596967581682337,iris,setosa,dispersao
16,sepal_width,IC (99%),0.31240136852432526,iris,setosa,dispersao
16,sepal_width,CV (%),12.426889514235313,iris,setosa,cv
17,sepal_width,Média,3.4411764705882355,iris,setosa,central
17,sepal_width,Mediana,3.4,iris,setosa,central
17,sepal_width,Desvio Padrão,0.42728623826629936,iris,setosa,dispersao
17,sepal_width,IC (90%),0.1809296526025474,iris,setosa,dispersao
17,sepal_width,IC (95%),0.21969031187486146,iris,setosa,dispersao
17,sepal_width,IC (99%),0.3026868350054242,iris,setosa,dispersao
17,sepal_width,CV (%),12.416865043636049,iris,setosa,cv
18,sepal_width,Média,3.4444444444444446,iris,setosa,central
18,sepal_width,Mediana,3.4,iris,setosa,central
18,sepal_width,Desvio Padrão,0.41476034500763176,iris,setosa,dispersao
18,sepal_width,IC (90%),0.17006386802328932,iris,setosa,dispersao
18,sepal_width,IC (95%),0.20625546717196294,iris,setosa,dispersao
18,sepal_width,IC (99%),0.28333087312457256,iris,setosa,dispersao
18,sepal_width,CV (%),12.04142937118931,iris,setosa,cv
19,sepal_width,Média,3.4631578947368418,iris,setosa,central
19,sepal_width,Mediana,3.4,iris,setosa,central
19,sepal_width,Desvio Padrão,0.41124543403853603,iris,setosa,dispersao
19,sepal_width,IC (90%),0.16360226511115106,iris,setosa,dispersao
19,sepal_width,IC (95%),0.1982139543749572,iris,setosa,dispersao
19,sepal_width,IC (99%),0.2715698429552595,iris,setosa,dispersao
19,sepal_width,CV (%),11.87486815612794,iris,setosa,cv
20,sepal_width,Média,3.4799999999999995,iris,setosa,central
20,sepal_width,Mediana,3.45,iris,setosa,central
20,sepal_width,Desvio Padrão,0.4073017761342384,iris,setosa,dispersao
20,sepal_width,IC (90%),0.15748154179375978,iris,setosa,dispersao
20,sepal_width,IC (95%),0.19062309899124041,iris,setosa,dispersao
20,sepal_width,IC (99%),0.2605608949138193,iris,setosa,dispersao
20,sepal_width,CV (%),11.704074026845932,iris,setosa,cv
21,sepal_width,Média,3.4761904761904763,iris,setosa,central
21,sepal_width,Mediana,3.4,iris,setosa,central
21,sepal_width,Desvio Padrão,0.39737232151316465,iris,setosa,dispersao
21,sepal_width,IC (90%),0.14955678591407168,iris,setosa,dispersao
21,sepal_width,IC (95%),0.18088171212185877,iris,setosa,dispersao
21,sepal_width,IC (99%),0.2467300752308691,iris,setosa,dispersao
21,sepal_width,CV (%),11.431258564077337,iris,setosa,cv
22,sepal_width,Média,3.4863636363636363,iris,setosa,central
22,sepal_width,Mediana,3.45,iris,setosa,central
22,sepal_width,Desvio Padrão,0.39072028058745256,iris,setosa,dispersao
22,sepal_width,IC (90%),0.14334105636529632,iris,setosa,dispersao
22,sepal_width,IC (95%),0.17323566748294641,iris,setosa,dispersao
22,sepal_width,IC (99%),0.23585747140549562,iris,setosa,dispersao
22,sepal_width,CV (%),11.207100616589251,iris,setosa,cv
23,sepal_width,Média,3.491304347826087,iris,setosa,central
23,sepal_width,Mediana,3.5,iris,setosa,central
23,sepal_width,Desvio Padrão,0.38247167866423415,iris,setosa,dispersao
23,sepal_width,IC (90%),0.13694373711535246,iris,setosa,dispersao
23,sepal_width,IC (95%),0.1653931564864257,iris,setosa,dispersao
23,sepal_width,IC (99%),0.22479821424097557,iris,setosa,dispersao
23,sepal_width,CV (%),10.954979588141203,iris,setosa,cv
24,sepal_width,Média,3.483333333333333,iris,setosa,central
24,sepal_width,Mediana,3.45,iris,setosa,central
24,sepal_width,Desvio Padrão,0.37609742801875,iris,setosa,dispersao
24,sepal_width,IC (90%),0.13157488726771266,iris,setosa,dispersao
24,sepal_width,IC (95%),0.15881201564984107,iris,setosa,dispersao
24,sepal_width,IC (99%),0.21552074944607832,iris,setosa,dispersao
24,sepal_width,CV (%),10.797055349820576,iris,setosa,cv
25,sepal_width,Média,3.48,iris,setosa,central
25,sepal_width,Mediana,3.4,iris,setosa,central
25,sepal_width,Desvio Padrão,0.3685557397915997,iris,setosa,dispersao
25,sepal_width,IC (90%),0.12611108213144198,iris,setosa,dispersao
25,sepal_width,IC (95%),0.15213233224712674,iris,setosa,dispersao
25,sepal_width,IC (99%),0.20616562166677826,iris,setosa,dispersao
25,sepal_width,CV (%),10.590682177919533,iris,setosa,cv
26,sepal_width,Média,3.4615384615384617,iris,setosa,central
26,sepal_width,Mediana,3.4,iris,setosa,central
26,sepal_width,Desvio Padrão,0.3731776232058113,iris,setosa,dispersao
26,sepal_width,IC (90%),0.1250122514114104,iris,setosa,dispersao
26,sepal_width,IC (95%),0.1507297040084617,iris,setosa,dispersao
26,sepal_width,IC (99%),0.20400170444795507,iris,setosa,dispersao
26,sepal_width,CV (%),10.780686892612326,iris,setosa,cv
27,sepal_width,Média,3.4592592592592593,iris,setosa,central
27,sepal_width,Mediana,3.4,iris,setosa,central
27,sepal_width,Desvio Padrão,0.36612236212171484,iris,setosa,dispersao
27,sepal_width,IC (90%),0.12017831865950382,iris,setosa,dispersao
27,sepal_width,IC (95%),0.14483318275999307,iris,setosa,dispersao
27,sepal_width,IC (99%),0.19578900806654775,iris,setosa,dispersao
27,sepal_width,CV (%),10.583837020649144,iris,setosa,cv
28,sepal_width,Média,3.460714285714286,iris,setosa,central
28,sepal_width,Mediana,3.4,iris,setosa,central
28,sepal_width,Desvio Padrão,0.35936083765515087,iris,setosa,dispersao
28,sepal_width,IC (90%),0.1156751127861579,iris,setosa,dispersao
28,sepal_width,IC (95%),0.13934558589183188,iris,setosa,dispersao
28,sepal_width,IC (99%),0.18816487857043876,iris,setosa,dispersao
28,sepal_width,CV (%),10.384007692821696,iris,setosa,cv
29,sepal_width,Média,3.4586206896551728,iris,setosa,central
29,sepal_width,Mediana,3.4,iris,setosa,central
29,sepal_width,Desvio Padrão,0.35306539396235526,iris,setosa,dispersao
29,sepal_width,IC (90%),0.11153056313010795,iris,setosa,dispersao
29,sepal_width,IC (95%),0.13429889342570983,iris,setosa,dispersao
29,sepal_width,IC (99%),0.18116666479105933,iris,setosa,dispersao
29,sepal_width,CV (%),10.208271610078068,iris,setosa,cv
30,sepal_width,Média,3.4500000000000006,iris,setosa,central
30,sepal_width,Mediana,3.4,iris,setosa,central
30,sepal_width,Desvio Padrão,0.35012313105042303,iris,setosa,dispersao
30,sepal_width,IC (90%),0.10861405403714675,iris,setosa,dispersao
30,sepal_width,IC (95%),0.1307381257551884,iris,setosa,dispersao
30,sepal_width,IC (99%),0.1761976843481026,iris,setosa,dispersao
30,sepal_width,CV (%),10.148496552186172,iris,setosa,cv
31,sepal_width,Média,3.438709677419355,iris,setosa,central
31,sepal_width,Mediana,3.4,iris,setosa,central
31,sepal_width,Desvio Padrão,0.3499308687487085,iris,setosa,dispersao
31,sepal_width,IC (90%),0.10667189567543571,iris,setosa,dispersao
31,sepal_width,IC (95%),0.128355678919537,iris,setosa,dispersao
31,sepal_width,IC (99%),0.17283568509690928,iris,setosa,dispersao
31,sepal_width,CV (%),10.176226014268257,iris,setosa,cv
32,sepal_width,Média,3.4375,iris,setosa,central
32,sepal_width,Mediana,3.4,iris,setosa,central
32,sepal_width,Desvio Padrão,0.3443085637865753,iris,setosa,dispersao
32,sepal_width,IC (90%),0.10319898894569975,iris,setosa,dispersao
32,sepal_width,IC (95%),0.12413647489948496,iris,setosa,dispersao
32,sepal_width,IC (99%),0.16701811475646558,iris,setosa,dispersao
32,sepal_width,CV (%),10.016249128336737,iris,setosa,cv
33,sepal_width,Média,3.4575757575757575,iris,setosa,central
33,sepal_width,Mediana,3.4,iris,setosa,central
33,sepal_width,Desvio Padrão,0.35797198129733476,iris,setosa,dispersao
33,sepal_width,IC (90%),0.10555454723368023,iris,setosa,dispersao
33,sepal_width,IC (95%),0.12693134527281194,iris,setosa,dispersao
33,sepal_width,IC (99%),0.17064826378953432,iris,setosa,dispersao
33,sepal_width,CV (%),10.353265015610909,iris,setosa,cv
34,sepal_width,Média,3.4794117647058824,iris,setosa,central
34,sepal_width,Mediana,3.4,iris,setosa,central
34,sepal_width,Desvio Padrão,0.3747964391059344,iris,setosa,dispersao
34,sepal_width,IC (90%),0.10877994314201765,iris,setosa,dispersao
34,sepal_width,IC (95%),0.13077265985758804,iris,setosa,dispersao
34,sepal_width,IC (99%),0.17568698406689004,iris,setosa,dispersao
34,sepal_width,CV (%),10.771833414709864,iris,setosa,cv
35,sepal_width,Média,3.4685714285714284,iris,setosa,central
35,sepal_width,Mediana,3.4,iris,setosa,central
35,sepal_width,Desvio Padrão,0.3747716391519041,iris,setosa,dispersao
35,sepal_width,IC (90%),0.1071166171479525,iris,setosa,dispersao
35,sepal_width,IC (95%),0.12873856233145964,iris,setosa,dispersao
35,sepal_width,IC (99%),0.17283824199276798,iris,setosa,dispersao
35,sepal_width,CV (%),10.804783665829197,iris,setosa,cv
36,sepal_width,Média,3.461111111111111,iris,setosa,central
36,sepal_width,Mediana,3.4,iris,setosa,central
36,sepal_width,Desvio Padrão,0.3720812336633554,iris,setosa,dispersao
36,sepal_width,IC (90%),0.10477636717241044,iris,setosa,dispersao
36,sepal_width,IC (95%),0.12589417706885767,iris,setosa,dispersao
36,sepal_width,IC (99%),0.16891282398194543,iris,setosa,dispersao
36,sepal_width,CV (%),10.750340619486993,iris,setosa,cv
37,sepal_width,Média,3.462162162162162,iris,setosa,central
37,sepal_width,Mediana,3.4,iris,setosa,central
37,sepal_width,Desvio Padrão,0.36693274539026854,iris,setosa,dispersao
37,sepal_width,IC (90%),0.10184381043581227,iris,setosa,dispersao
37,sepal_width,IC (95%),0.12234146836779539,iris,setosa,dispersao
37,sepal_width,IC (99%),0.16404848233467476,iris,setosa,dispersao
37,sepal_width,CV (%),10.598369695113142,iris,setosa,cv
38,sepal_width,Média,3.46578947368421,iris,setosa,central
38,sepal_width,Mediana,3.4,iris,setosa,central
38,sepal_width,Desvio Padrão,0.3626302679556042,iris,setosa,dispersao
38,sepal_width,IC (90%),0.09924563956921727,iris,setosa,dispersao
38,sepal_width,IC (95%),0.1191936030649448,iris,setosa,dispersao
38,sepal_width,IC (99%),0.15973771259204686,iris,setosa,dispersao
38,sepal_width,CV (%),10.463136053388734,iris,setosa,cv
39,sepal_width,Média,3.4538461538461536,iris,setosa,central
39,sepal_width,Mediana,3.4,iris,setosa,central
39,sepal_width,Desvio Padrão,0.36551776819519566,iris,setosa,dispersao
39,sepal_width,IC (90%),0.09867838401145235,iris,setosa,dispersao
39,sepal_width,IC (95%),0.11848715358638234,iris,setosa,dispersao
39,sepal_width,IC (99%),0.15870661339493852,iris,setosa,dispersao
39,sepal_width,CV (%),10.582919791843082,iris,setosa,cv
40,sepal_width,Média,3.4525000000000006,iris,setosa,central
40,sepal_width,Mediana,3.4,iris,setosa,central
40,sepal_width,Desvio Padrão,0.3609016486523718,iris,setosa,dispersao
40,sepal_width,IC (90%),0.09614497424739034,iris,setosa,dispersao
40,sepal_width,IC (95%),0.11542194633224633,iris,setosa,dispersao
40,sepal_width,IC (99%),0.1545231692727093,iris,setosa,dispersao
40,sepal_width,CV (%),10.453342466397443,iris,setosa,cv
41,sepal_width,Média,3.4536585365853663,iris,setosa,central
41,sepal_width,Mediana,3.4,iris,setosa,central
41,sepal_width,Desvio Padrão,0.35643902772817243,iris,setosa,dispersao
41,sepal_width,IC (90%),0.09373396409037374,iris,setosa,dispersao
41,sepal_width,IC (95%),0.11250603889094955,iris,setosa,dispersao
41,sepal_width,IC (99%),0.1505475758503783,iris,setosa,dispersao
41,sepal_width,CV (%),10.320621565575612,iris,setosa,cv
42,sepal_width,Média,3.426190476190477,iris,setosa,central
42,sepal_width,Mediana,3.4,iris,setosa,central
42,sepal_width,Desvio Padrão,0.394510826343469,iris,setosa,dispersao
42,sepal_width,IC (90%),0.1024440911114695,iris,setosa,dispersao
42,sepal_width,IC (95%),0.12293822752870087,iris,setosa,dispersao
42,sepal_width,IC (99%),0.16443263475116163,iris,setosa,dispersao
42,sepal_width,CV (%),11.514561991956704,iris,setosa,cv
43,sepal_width,Média,3.42093023255814,iris,setosa,central
43,sepal_width,Mediana,3.4,iris,setosa,central
43,sepal_width,Desvio Padrão,0.3913092429115876,iris,setosa,dispersao
43,sepal_width,IC (90%),0.10036899325523108,iris,setosa,dispersao
43,sepal_width,IC (95%),0.12042720920641482,iris,setosa,dispersao
43,sepal_width,IC (99%),0.16100467167818014,iris,setosa,dispersao
43,sepal_width,CV (%),11.43867943249372,iris,setosa,cv
44,sepal_width,Média,3.4227272727272733,iris,setosa,central
44,sepal_width,Mediana,3.4,iris,setosa,central
44,sepal_width,Desvio Padrão,0.38691603341464054,iris,setosa,dispersao
44,sepal_width,IC (90%),0.09805649552821497,iris,setosa,dispersao
44,sepal_width,IC (95%),0.11763322559806229,iris,setosa,dispersao
44,sepal_width,IC (99%),0.15720472951109657,iris,setosa,dispersao
44,sepal_width,CV (%),11.304319701357358,iris,setosa,cv
45,sepal_width,Média,3.431111111111112,iris,setosa,central
45,sepal_width,Mediana,3.4,iris,setosa,central
45,sepal_width,Desvio Padrão,0.38660657840322177,iris,setosa,dispersao
45,sepal_width,IC (90%),0.09683485598274938,iris,setosa,dispersao
45,sepal_width,IC (95%),0.11614947432561991,iris,setosa,dispersao
45,sepal_width,IC (99%),0.15516112790881303,iris,setosa,dispersao
45,sepal_width,CV (%),11.267678774705294,iris,setosa,cv
46,sepal_width,Média,3.4217391304347835,iris,setosa,central
46,sepal_width,Mediana,3.4,iris,setosa,central
46,sepal_width,Desvio Padrão,0.38753525630480007,iris,setosa,dispersao
46,sepal_width,IC (90%),0.09596072828340822,iris,setosa,dispersao
46,sepal_width,IC (95%),0.11508376522636661,iris,setosa,dispersao
46,sepal_width,IC (99%),0.1536800808026462,iris,setosa,dispersao
46,sepal_width,CV (%),11.325680933939516,iris,setosa,cv
47,sepal_width,Média,3.4297872340425544,iris,setosa,central
47,sepal_width,Mediana,3.4,iris,setosa,central
47,sepal_width,Desvio Padrão,0.38725056129693586,iris,setosa,dispersao
47,sepal_width,IC (90%),0.09482131538030669,iris,setosa,dispersao
47,sepal_width,IC (95%),0.11370102412457597,iris,setosa,dispersao
47,sepal_width,IC (99%),0.1517794497730919,iris,setosa,dispersao
47,sepal_width,CV (%),11.290804206548374,iris,setosa,cv
48,sepal_width,Média,3.4250000000000003,iris,setosa,central
48,sepal_width,Mediana,3.4,iris,setosa,central
48,sepal_width,Desvio Padrão,0.3845417278079609,iris,setosa,dispersao
48,sepal_width,IC (90%),0.0931313385153872,iris,setosa,dispersao
48,sepal_width,IC (95%),0.11165927818327767,iris,setosa,dispersao
48,sepal_width,IC (99%),0.14900308512599864,iris,setosa,dispersao
48,sepal_width,CV (%),11.227495702422216,iris,setosa,cv
49,sepal_width,Média,3.4306122448979592,iris,setosa,central
49,sepal_width,Mediana,3.4,iris,setosa,central
49,sepal_width,Desvio Padrão,0.3825376243111329,iris,setosa,dispersao
49,sepal_width,IC (90%),0.09165733701777755,iris,setosa,dispersao
49,sepal_width,IC (95%),0.10987763463128224,iris,setosa,dispersao
49,sepal_width,IC (99%),0.14657770805532697,iris,setosa,dispersao
49,sepal_width,CV (%),11.150710048331657,iris,setosa,cv
50,sepal_width,Média,3.428,iris,setosa,central
50,sepal_width,Mediana,3.4,iris,setosa,central
50,sepal_width,Desvio Padrão,0.3790643690962887,iris,setosa,dispersao
50,sepal_width,IC (90%),0.08987620017373844,iris,setosa,dispersao
50,sepal_width,IC (95%),0.10772890158611174,iris,setosa,dispersao
50,sepal_width,IC (99%),0.14366632185146463,iris,setosa,dispersao
50,sepal_width,CV (%),11.057887079821725,iris,setosa,cv
1,petal_length,Média,1.4,iris,setosa,central
1,petal_length,Mediana,1.4,iris,setosa,central
1,petal_length,Desvio Padrão,0.0,iris,setosa,dispersao
1,petal_length,IC (90%),0.0,iris,setosa,dispersao
1,petal_length,IC (95%),0.0,iris,setosa,dispersao
1,petal_length,IC (99%),0.0,iris,setosa,dispersao
1,petal_length,CV (%),0.0,iris,setosa,cv
2,petal_length,Média,1.4,iris,setosa,central
2,petal_length,Mediana,1.4,iris,setosa,central
2,petal_length,Desvio Padrão,0.0,iris,setosa,dispersao
2,petal_length,IC (90%),0.0,iris,setosa,dispersao
2,petal_length,IC (95%),0.0,iris,setosa,dispersao
2,petal_length,IC (99%),0.0,iris,setosa,dispersao
2,petal_length,CV (%),0.0,iris,setosa,cv
3,petal_length,Média,1.3666666666666665,iris,setosa,central
3,petal_length,Mediana,1.4,iris,setosa,central
3,petal_length,Desvio Padrão,0.0577350269189625,iris,setosa,dispersao
3,petal_length,IC (90%),0.09733285267851707,iris,setosa,dispersao
3,petal_length,IC (95%),0.14342175766370896,iris,setosa,dispersao
3,petal_length,IC (99%),0.3308281066972686,iris,setosa,dispersao
3,petal_length,CV (%),4.224514164802135,iris,setosa,cv
4,petal_length,Média,1.4,iris,setosa,central
4,petal_length,Mediana,1.4,iris,setosa,central
4,petal_length,Desvio Padrão,0.08164965809277258,iris,setosa,dispersao
4,petal_length,IC (90%),0.096075659909801,iris,setosa,dispersao
4,petal_length,IC (95%),0.12992282636253372,iris,setosa,dispersao
4,petal_length,IC (99%),0.2384541236380041,iris,setosa,dispersao
4,petal_length,CV (%),5.832118435198042,iris,setosa,cv
5,petal_length,Média,1.4,iris,setosa,central
5,petal_length,Mediana,1.4,iris,setosa,central
5,petal_length,Desvio Padrão,0.07071067811865474,iris,setosa,dispersao
5,petal_length,IC (90%),0.06741491451521611,iris,setosa,dispersao
5,petal_length,IC (95%),0.08779890330850842,iris,setosa,dispersao
5,petal_length,IC (99%),0.14559426357174293,iris,setosa,dispersao
5,petal_length,CV (%),5.050762722761053,iris,setosa,cv
6,petal_length,Média,1.45,iris,setosa,central
6,petal_length,Mediana,1.4,iris,setosa,central
